eventKey,kind,count,eventTypes,scenes,first_ts,last_ts,example_id,example_src
DialogueNodeEvent:21:23,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:24:05.7460000Z,2026-08-31T23:24:05.7460000Z,6a960d15485cab4c953db3b7,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:24,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:24:16.8020000Z,2026-08-31T23:24:16.8020000Z,6a960d20485cab4c953db3d7,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:25,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:24:23.0530000Z,2026-08-31T23:24:23.0530000Z,6a960d26485cab4c953db3ed,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:28,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:24:35.1100000Z,2026-08-31T23:24:35.1100000Z,6a960d32485cab4c953db3fd,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:29,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:24:40.5940000Z,2026-08-31T23:24:40.5940000Z,6a960d38485cab4c953db40d,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:30,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:24:56.9040000Z,2026-08-31T23:24:56.9040000Z,6a960d48485cab4c953db42f,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:31,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:25:08.1100000Z,2026-08-31T23:25:08.1100000Z,6a960d54485cab4c953db45d,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:32,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:25:17.2970000Z,2026-08-31T23:25:17.2970000Z,6a960d5d485cab4c953db479,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:33,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:25:28.7010000Z,2026-08-31T23:25:28.7010000Z,6a960d68485cab4c953db48d,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:34,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:25:33.2030000Z,2026-08-31T23:25:33.2030000Z,6a960d6d485cab4c953db49f,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:35,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:25:38.1050000Z,2026-08-31T23:25:38.1050000Z,6a960d71485cab4c953db4a5,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:36,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:25:54.9470000Z,2026-08-31T23:25:54.9470000Z,6a960d82485cab4c953db4c1,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:37,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:01.7000000Z,2026-08-31T23:26:01.7000000Z,6a960d89485cab4c953db4c3,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:38,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:10.1040000Z,2026-08-31T23:26:10.1040000Z,6a960d91485cab4c953db4c9,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:39,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:16.3090000Z,2026-08-31T23:26:16.3090000Z,6a960d98485cab4c953db4e3,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:4,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:15:59.7460000Z,2026-08-31T23:15:59.7460000Z,6a960b2f485cab4c953dac67,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:40,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:19.7250000Z,2026-08-31T23:26:19.7250000Z,6a960d9b485cab4c953db4f1,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:42,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:21.8430000Z,2026-08-31T23:26:21.8430000Z,6a960d9d485cab4c953db4f9,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:43,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:23.4100000Z,2026-08-31T23:26:23.4100000Z,6a960d9f485cab4c953db4fd,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:45,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:24.1450000Z,2026-08-31T23:26:24.1450000Z,6a960d9f485cab4c953db501,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:46,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:24.4610000Z,2026-08-31T23:26:24.4610000Z,6a960da0485cab4c953db503,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:47,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:24.9770000Z,2026-08-31T23:26:24.9770000Z,6a960da0485cab4c953db505,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:48,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:25.3940000Z,2026-08-31T23:26:25.3940000Z,6a960da1485cab4c953db507,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:5,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:16:00.0640000Z,2026-08-31T23:16:00.0640000Z,6a960b2f485cab4c953dac6d,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:50,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:25.8610000Z,2026-08-31T23:26:25.8610000Z,6a960da1485cab4c953db509,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:51,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:26:26.3300000Z,2026-08-31T23:26:26.3300000Z,6a960da2485cab4c953db50b,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:60,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:59.5220000Z,2026-08-31T23:28:59.5220000Z,6a960e3b485cab4c953db5cb,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:62,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:02.6690000Z,2026-08-31T23:29:02.6690000Z,6a960e3e485cab4c953db5cd,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:63,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:03.4860000Z,2026-08-31T23:29:03.4860000Z,6a960e3f485cab4c953db5d1,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:65,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:05.7710000Z,2026-08-31T23:29:05.7710000Z,6a960e41485cab4c953db5d3,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:68,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:06.5880000Z,2026-08-31T23:29:06.5880000Z,6a960e42485cab4c953db5d5,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:69,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:06.9220000Z,2026-08-31T23:29:06.9220000Z,6a960e42485cab4c953db5d7,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:70,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:10.6900000Z,2026-08-31T23:29:10.6900000Z,6a960e46485cab4c953db5d9,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:72,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:11.3730000Z,2026-08-31T23:29:11.3730000Z,6a960e47485cab4c953db5db,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:73,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:12.7570000Z,2026-08-31T23:29:12.7570000Z,6a960e48485cab4c953db5dd,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:75,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:13.5750000Z,2026-08-31T23:29:13.5750000Z,6a960e49485cab4c953db5e1,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:76,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:29:13.9920000Z,2026-08-31T23:29:13.9920000Z,6a960e49485cab4c953db5e3,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:8,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:16:00.4800000Z,2026-08-31T23:16:00.4800000Z,6a960b30485cab4c953dac6f,wenyi083126-1.stratalog.logdata.json
