eventKey,kind,count,eventTypes,scenes,first_ts,last_ts,example_id,example_src
DialogueNodeEvent:30:89,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:11:36.9600000Z,2026-09-05T21:21:59.3830000Z,6a9c8588485cab4c953ffadc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:90,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:00.4460000Z,2026-09-05T21:23:57.9620000Z,6a9c85a0485cab4c953ffae4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:91,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:03.1480000Z,2026-09-05T21:24:00.6130000Z,6a9c85a2485cab4c953ffae8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:93,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:05.6650000Z,2026-09-05T21:24:02.7140000Z,6a9c85a5485cab4c953ffaec,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:94,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:06.3990000Z,2026-09-05T21:24:03.4810000Z,6a9c85a6485cab4c953ffaf0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:95,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:06.7330000Z,2026-09-05T21:24:03.7490000Z,6a9c85a6485cab4c953ffaf2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:96,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:10.4030000Z,2026-09-05T21:24:11.9380000Z,6a9c85aa485cab4c953ffb0c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:97,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:12:26.3590000Z,2026-09-05T21:24:28.1260000Z,6a9c85b9485cab4c953ffb3e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:98,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:06.2840000Z,2026-09-05T21:31:02.7830000Z,6a9c870d485cab4c953ffc8c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:30:99,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:33:13.7520000Z,2026-09-05T21:33:13.7520000Z,6a9c8a99485cab4c9540013a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:0,dialogue,4,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:47.3510000Z,2026-09-05T21:31:20.8860000Z,6a9c860b485cab4c953ffb7c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:1,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:35.3210000Z,2026-09-05T21:26:09.1840000Z,6a9c85fe485cab4c953ffb6c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:13,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:53.6850000Z,2026-09-05T21:26:31.3910000Z,6a9c8611485cab4c953ffb8c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:2,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:47.3530000Z,2026-09-05T21:26:24.3920000Z,6a9c860b485cab4c953ffb80,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:21,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:54.0190000Z,2026-09-05T21:26:31.6580000Z,6a9c8611485cab4c953ffb8e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:23,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:54.3860000Z,2026-09-05T21:26:32.0580000Z,6a9c8612485cab4c953ffb90,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:24,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:10.8140000Z,2026-09-05T21:27:45.2820000Z,6a9c865e485cab4c953ffba2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:29,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:11.2470000Z,2026-09-05T21:27:45.6480000Z,6a9c865e485cab4c953ffba4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:32,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:11.7180000Z,2026-09-05T21:27:46.1190000Z,6a9c865f485cab4c953ffbaa,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:35,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:28.9420000Z,2026-09-05T21:31:20.8890000Z,6a9c8724485cab4c953ffcce,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:38,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:30.1890000Z,2026-09-05T21:31:22.4850000Z,6a9c8725485cab4c953ffcd0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:39,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:30.7890000Z,2026-09-05T21:31:22.8850000Z,6a9c8726485cab4c953ffcd2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:41,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:31.3730000Z,2026-09-05T21:31:23.3530000Z,6a9c8727485cab4c953ffcd4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:45,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:31.3920000Z,2026-09-05T21:31:23.3880000Z,6a9c8727485cab4c953ffcd6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:48,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:33.9070000Z,2026-09-05T21:31:27.6210000Z,6a9c8729485cab4c953ffcd8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:5,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:48.4330000Z,2026-09-05T21:26:26.0880000Z,6a9c860c485cab4c953ffb82,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:51,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:36.7430000Z,2026-09-05T21:31:30.2240000Z,6a9c872c485cab4c953ffce6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:55,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:11.4030000Z,2026-09-05T21:32:34.3810000Z,6a9c874f485cab4c953ffd72,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:56,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:14.5910000Z,2026-09-05T21:32:36.5520000Z,6a9c8752485cab4c953ffd76,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:59,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:17.0890000Z,2026-09-05T21:32:39.0780000Z,6a9c8754485cab4c953ffd7c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:6,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:50.0330000Z,2026-09-05T21:26:27.7560000Z,6a9c860d485cab4c953ffb84,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:60,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:25.4610000Z,2026-09-05T21:32:47.4170000Z,6a9c875d485cab4c953ffd84,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:61,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:50.7670000Z,2026-09-05T21:26:28.4900000Z,6a9c860e485cab4c953ffb86,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:64,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:52.8680000Z,2026-09-05T21:26:30.6240000Z,6a9c8610485cab4c953ffb8a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:65,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:13.0870000Z,2026-09-05T21:32:35.8150000Z,6a9c8750485cab4c953ffd74,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:67,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:38.0880000Z,2026-09-05T21:31:33.4910000Z,6a9c872d485cab4c953ffcf0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:68,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:33.9910000Z,2026-09-05T21:31:27.9880000Z,6a9c8729485cab4c953ffcda,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:69,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:39.7380000Z,2026-09-05T21:31:35.4590000Z,6a9c872f485cab4c953ffcfc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:70,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:40.9390000Z,2026-09-05T21:31:36.6270000Z,6a9c8730485cab4c953ffd04,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:71,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:41.9900000Z,2026-09-05T21:31:57.3650000Z,6a9c8731485cab4c953ffd0c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:72,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:44.5570000Z,2026-09-05T21:32:01.4980000Z,6a9c8734485cab4c953ffd0e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:73,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:46.3740000Z,2026-09-05T21:32:03.9330000Z,6a9c8736485cab4c953ffd14,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:74,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:46.8580000Z,2026-09-05T21:32:04.4000000Z,6a9c8736485cab4c953ffd16,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:78,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:49.3090000Z,2026-09-05T21:32:09.2030000Z,6a9c8738485cab4c953ffd18,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:8,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:13:51.1000000Z,2026-09-05T21:26:28.8570000Z,6a9c860e485cab4c953ffb88,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:82,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:49.9450000Z,2026-09-05T21:32:10.3040000Z,6a9c8739485cab4c953ffd1c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:83,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:34.5740000Z,2026-09-05T21:31:28.3880000Z,6a9c872a485cab4c953ffcdc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:31:84,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:36.0760000Z,2026-09-05T21:31:29.5230000Z,6a9c872b485cab4c953ffce0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:0,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:59.2310000Z,2026-09-05T21:30:53.7740000Z,6a9c868e485cab4c953ffc2e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:101,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:04.5650000Z,2026-09-05T21:30:59.0410000Z,6a9c8694485cab4c953ffc3a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:69,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:59.2330000Z,2026-09-05T21:30:53.7750000Z,6a9c868e485cab4c953ffc32,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:73,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:01.6970000Z,2026-09-05T21:30:56.3060000Z,6a9c8691485cab4c953ffc34,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:75,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:02.5310000Z,2026-09-05T21:30:57.1730000Z,6a9c8692485cab4c953ffc36,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:77,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:02.9150000Z,2026-09-05T21:30:57.5400000Z,6a9c8692485cab4c953ffc38,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:87,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:05.8330000Z,2026-09-05T21:30:59.7080000Z,6a9c8695485cab4c953ffc3c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:88,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:06.1660000Z,2026-09-05T21:30:59.9750000Z,6a9c8695485cab4c953ffc3e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:91,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:06.6000000Z,2026-09-05T21:31:00.3750000Z,6a9c8696485cab4c953ffc42,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:95,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:09.5010000Z,2026-09-05T21:31:01.8750000Z,6a9c8699485cab4c953ffc44,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:32:96,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:10.5520000Z,2026-09-05T21:31:02.5100000Z,6a9c869a485cab4c953ffc46,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:1,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:33:36.7570000Z,2026-09-05T21:33:36.7570000Z,6a9c8ab0485cab4c95400160,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:12,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:34:08.9160000Z,2026-09-05T21:34:08.9160000Z,6a9c8ad0485cab4c95400196,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:15,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:34:12.1520000Z,2026-09-05T21:34:12.1520000Z,6a9c8ad3485cab4c9540019c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:16,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:34:21.0560000Z,2026-09-05T21:34:21.0560000Z,6a9c8adc485cab4c954001a6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:19,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:34:28.3270000Z,2026-09-05T21:34:28.3270000Z,6a9c8ae4485cab4c954001ae,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:3,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:33:38.6170000Z,2026-09-05T21:33:38.6170000Z,6a9c8ab2485cab4c95400164,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:5,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:33:41.7530000Z,2026-09-05T21:33:41.7530000Z,6a9c8ab5485cab4c95400168,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:8,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:34:01.7350000Z,2026-09-05T21:34:01.7350000Z,6a9c8ac9485cab4c95400188,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:33:9,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:34:05.5970000Z,2026-09-05T21:34:05.5970000Z,6a9c8acd485cab4c9540018e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:0,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:16.9400000Z,2026-09-05T21:29:03.1990000Z,6a9c86a0485cab4c953ffc5e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:1,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:16.9410000Z,2026-09-05T21:29:03.2000000Z,6a9c86a0485cab4c953ffc62,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:20,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:02.7420000Z,2026-09-05T21:30:39.7650000Z,6a9c870a485cab4c953ffc82,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:21,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:03.1420000Z,2026-09-05T21:30:39.9650000Z,6a9c870a485cab4c953ffc84,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:24,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:03.6420000Z,2026-09-05T21:30:40.1650000Z,6a9c870b485cab4c953ffc86,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:28,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:05.3100000Z,2026-09-05T21:30:42.2000000Z,6a9c870c485cab4c953ffc88,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:29,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:05.9780000Z,2026-09-05T21:30:42.8670000Z,6a9c870d485cab4c953ffc8a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:33,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:19.6890000Z,2026-09-05T21:29:05.7650000Z,6a9c86a3485cab4c953ffc64,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:34,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:21.1900000Z,2026-09-05T21:29:07.1320000Z,6a9c86a4485cab4c953ffc68,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:40,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:18:01.8920000Z,2026-09-05T21:30:39.0310000Z,6a9c8709485cab4c953ffc80,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:7,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:20.7570000Z,2026-09-05T21:29:06.7320000Z,6a9c86a4485cab4c953ffc66,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:35:8,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:16:21.6070000Z,2026-09-05T21:29:07.4990000Z,6a9c86a5485cab4c953ffc6a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:0,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:22.1050000Z,2026-09-05T21:28:13.5470000Z,6a9c8669485cab4c953ffbca,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:32,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:22.1070000Z,2026-09-05T21:28:13.5490000Z,6a9c8669485cab4c953ffbce,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:33,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:24.4870000Z,2026-09-05T21:28:15.8460000Z,6a9c866c485cab4c953ffbd0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:35,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:25.0880000Z,2026-09-05T21:28:21.8490000Z,6a9c866c485cab4c953ffbd2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:36,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:25.4040000Z,2026-09-05T21:28:22.2160000Z,6a9c866d485cab4c953ffbd4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:50,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:27.9720000Z,2026-09-05T21:28:24.5500000Z,6a9c866f485cab4c953ffbda,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:52,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:28.3390000Z,2026-09-05T21:28:24.7840000Z,6a9c866f485cab4c953ffbdc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:55,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:28.7900000Z,2026-09-05T21:28:25.1840000Z,6a9c8670485cab4c953ffbde,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:59,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:30.4070000Z,2026-09-05T21:28:26.6180000Z,6a9c8672485cab4c953ffbe0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:60,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:31.0250000Z,2026-09-05T21:28:28.2530000Z,6a9c8672485cab4c953ffbe2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:36:65,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:27.0880000Z,2026-09-05T21:28:23.8830000Z,6a9c866e485cab4c953ffbd8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:37:0,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:44.1080000Z,2026-09-05T21:27:58.2730000Z,6a9c867f485cab4c953ffc02,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:37:64,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:44.1090000Z,2026-09-05T21:27:58.2750000Z,6a9c867f485cab4c953ffc06,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:37:65,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:46.6730000Z,2026-09-05T21:15:46.6730000Z,6a9c8682485cab4c953ffc0a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:37:66,dialogue,1,DialogueEvent,Unit 1 Dev,2026-09-05T21:28:01.7390000Z,2026-09-05T21:28:01.7390000Z,6a9c8961485cab4c953fff38,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:37:67,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:47.6400000Z,2026-09-05T21:28:02.4400000Z,6a9c8683485cab4c953ffc0c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:37:97,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:15:48.0250000Z,2026-09-05T21:28:02.8410000Z,6a9c8683485cab4c953ffc0e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:68:29,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T21:39:23.1450000Z,2026-09-05T21:39:23.1450000Z,6a9c8c0a485cab4c954007e8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:68:4,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T21:38:39.3250000Z,2026-09-05T21:38:39.3250000Z,6a9c8bdf485cab4c954006b6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:70:0,dialogue,6,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:01.7170000Z,2026-09-05T21:32:32.5170000Z,6a9c8745485cab4c953ffd48,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:70:25,dialogue,4,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:01.7310000Z,2026-09-05T21:32:29.0790000Z,6a9c8745485cab4c953ffd4c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:70:7,dialogue,2,DialogueEvent,Unit 1 Dev,2026-09-05T21:19:09.9850000Z,2026-09-05T21:32:32.5480000Z,6a9c874d485cab4c953ffd70,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:164,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:47:16.0470000Z,2026-09-05T22:47:16.0470000Z,6a9c9bf3485cab4c95402c42,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:165,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:47:19.4790000Z,2026-09-05T22:47:19.4790000Z,6a9c9bf7485cab4c95402c46,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:166,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:47:20.1130000Z,2026-09-05T22:47:20.1130000Z,6a9c9bf7485cab4c95402c48,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:167,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:47:20.5800000Z,2026-09-05T22:47:20.5800000Z,6a9c9bf8485cab4c95402c4a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:168,dialogue,2,DialogueEvent,Unit 3 Dev,2026-09-05T22:48:12.5070000Z,2026-09-05T22:48:28.2810000Z,6a9c9c2c485cab4c95402c86,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:169,dialogue,2,DialogueEvent,Unit 3 Dev,2026-09-05T22:48:16.2050000Z,2026-09-05T22:48:30.0120000Z,6a9c9c30485cab4c95402c8a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:170,dialogue,2,DialogueEvent,Unit 3 Dev,2026-09-05T22:48:16.9390000Z,2026-09-05T22:48:30.8130000Z,6a9c9c30485cab4c95402c8c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:171,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:49:38.4800000Z,2026-09-05T22:49:38.4800000Z,6a9c9c82485cab4c95402cf6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:172,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:49:39.9440000Z,2026-09-05T22:49:39.9440000Z,6a9c9c83485cab4c95402cfa,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:173,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:49:40.3770000Z,2026-09-05T22:49:40.3770000Z,6a9c9c84485cab4c95402cfc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:175,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:49:40.7450000Z,2026-09-05T22:49:40.7450000Z,6a9c9c84485cab4c95402cfe,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:198,dialogue,4,DialogueEvent,Unit 3 Dev,2026-09-05T22:47:16.0460000Z,2026-09-05T22:49:38.4790000Z,6a9c9bf3485cab4c95402c40,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:199,dialogue,2,DialogueEvent,Unit 3 Dev,2026-09-05T22:48:17.4060000Z,2026-09-05T22:48:31.2460000Z,6a9c9c31485cab4c95402c8e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:200,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:46:17.3350000Z,2026-09-05T22:46:17.3350000Z,6a9c9bb9485cab4c95402bf4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:204,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:46:20.9380000Z,2026-09-05T22:46:20.9380000Z,6a9c9bbc485cab4c95402bfa,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:208,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:46:21.6700000Z,2026-09-05T22:46:21.6700000Z,6a9c9bbd485cab4c95402bfc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:209,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:46:22.0120000Z,2026-09-05T22:46:22.0120000Z,6a9c9bbd485cab4c95402c00,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:73:210,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:46:22.5200000Z,2026-09-05T22:46:22.5200000Z,6a9c9bbe485cab4c95402c02,wenyi090326-3.stratalog.logdata.json
